__name__,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value
container_cpu_usage_seconds_total,controller,total,https-metrics,/kubepods/burstable/pod2ab3c8a8-f548-4d20-9ec8-9da7f7b12f3f/bade2319d8807e24c70dcf97618ddb7b3a224274867ccb830e0ac972ecd6753e,registry.k8s.io/ingress-nginx/controller@sha256:b3aba22b1da80e7acfc52b115cae1d4c687172cbf2b742d5b502419c25ff340e,10.0.1.100:10250,kubelet,/metrics/cadvisor,bade2319d8807e24c70dcf97618ddb7b3a224274867ccb830e0ac972ecd6753e,ingress-nginx,worker-nbg1-1,ingress-nginx-controller-748b9689bf-2kkt2,kube-prometheus-stack-kubelet,3706.184986
container_cpu_usage_seconds_total,controller,total,https-metrics,/kubepods/burstable/pod655907a0-2927-4080-a885-a009c8beede8/61336feaa1a4b7aa4b3b23afe6fba9b731e6a151885b86ef1784c3bc182b51a0,registry.k8s.io/ingress-nginx/controller@sha256:b3aba22b1da80e7acfc52b115cae1d4c687172cbf2b742d5b502419c25ff340e,10.0.1.101:10250,kubelet,/metrics/cadvisor,61336feaa1a4b7aa4b3b23afe6fba9b731e6a151885b86ef1784c3bc182b51a0,ingress-nginx,worker-nbg1-2,ingress-nginx-controller-748b9689bf-2hbpr,kube-prometheus-stack-kubelet,2612.681717
container_cpu_usage_seconds_total,coredns,total,https-metrics,/kubepods/burstable/pod1e6e2c59-172e-4b2f-9211-de5bb60eccdf/b89ee0b54104106d914262b2f9199bbd88aa461dbb8ceeda376c9806aa811232,docker.io/coredns/coredns:1.10.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,b89ee0b54104106d914262b2f9199bbd88aa461dbb8ceeda376c9806aa811232,kube-system,controlplane-nbg1-1,coredns-d779cc7ff-rb4kt,kube-prometheus-stack-kubelet,5150.696902
container_cpu_usage_seconds_total,coredns,total,https-metrics,/kubepods/burstable/pod83c4c2b1-4c90-4c02-a7fa-6a223c9f097c/f8d93b21c3ebfefe1c2998e6281a59ed2a6403e21713ed83a9c702de43d39d76,docker.io/coredns/coredns:1.10.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,f8d93b21c3ebfefe1c2998e6281a59ed2a6403e21713ed83a9c702de43d39d76,kube-system,controlplane-nbg1-1,coredns-d779cc7ff-spxvm,kube-prometheus-stack-kubelet,5127.987498
container_cpu_usage_seconds_total,csi-attacher,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/9051f85439c47c41d1bc70b68036c180b74d71142b167a1318d8cf7000378074,registry.k8s.io/sig-storage/csi-attacher:v4.1.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,9051f85439c47c41d1bc70b68036c180b74d71142b167a1318d8cf7000378074,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,197.224903
container_cpu_usage_seconds_total,csi-node-driver-registrar,total,https-metrics,/kubepods/besteffort/pod1cc50115-90d6-4d2f-aaef-9b29fb796c0e/8a397b8f20ed6ff0404fee1648cf5704483a63ec170fe9543598a9179fa9bcf2,registry.k8s.io/sig-storage/csi-node-driver-registrar:v2.7.0,10.0.1.101:10250,kubelet,/metrics/cadvisor,8a397b8f20ed6ff0404fee1648cf5704483a63ec170fe9543598a9179fa9bcf2,kube-system,worker-nbg1-2,hcloud-csi-node-79k96,kube-prometheus-stack-kubelet,5.917165
container_cpu_usage_seconds_total,csi-node-driver-registrar,total,https-metrics,/kubepods/besteffort/pod6a5c1806-a3d2-4265-9044-f3380e288a68/e6cc4fbc9d3232522a0ab2bb296972d8376e2975d5d6fd4cc5ea5ebe8c7c9ab0,registry.k8s.io/sig-storage/csi-node-driver-registrar:v2.7.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,e6cc4fbc9d3232522a0ab2bb296972d8376e2975d5d6fd4cc5ea5ebe8c7c9ab0,kube-system,controlplane-nbg1-1,hcloud-csi-node-lvhlt,kube-prometheus-stack-kubelet,1.667111
container_cpu_usage_seconds_total,csi-node-driver-registrar,total,https-metrics,/kubepods/besteffort/podf8a16034-11f7-4893-8011-44bd53f344df/7f102f1f91533a234fec34152ac60bbbed98fc7ef3dff848e2b29d229fc5ac48,registry.k8s.io/sig-storage/csi-node-driver-registrar:v2.7.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,7f102f1f91533a234fec34152ac60bbbed98fc7ef3dff848e2b29d229fc5ac48,kube-system,worker-nbg1-1,hcloud-csi-node-8xhhp,kube-prometheus-stack-kubelet,7.48137
container_cpu_usage_seconds_total,csi-provisioner,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/ade507fc40da096ff8248bdcd7f528255decf99290f8f50dad5faa16267d7d68,registry.k8s.io/sig-storage/csi-provisioner:v3.4.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,ade507fc40da096ff8248bdcd7f528255decf99290f8f50dad5faa16267d7d68,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,1331.433661
container_cpu_usage_seconds_total,csi-resizer,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/7246f93bde616803e50f1d3736a6034ada8487af1e7650c6f6008d2bf5286ef0,registry.k8s.io/sig-storage/csi-resizer:v1.7.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,7246f93bde616803e50f1d3736a6034ada8487af1e7650c6f6008d2bf5286ef0,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,239.880546
container_cpu_usage_seconds_total,elasticsearch,total,https-metrics,/kubepods/poddec1c9da-b661-4ced-85ca-f8582b14edd4/06017ebd8a0159c487b156a352cf947cd4c46648174292fec189440c77822ca2,docker.elastic.co/elasticsearch/elasticsearch:8.7.1,10.0.1.101:10250,kubelet,/metrics/cadvisor,06017ebd8a0159c487b156a352cf947cd4c46648174292fec189440c77822ca2,elastic,worker-nbg1-2,elasticsearch-es-master-0,kube-prometheus-stack-kubelet,185850.783623
container_cpu_usage_seconds_total,fluent-bit,total,https-metrics,/kubepods/burstable/pod07513eda-a4ce-4ce2-9d7f-02173e7d75cc/3ad61521e967f900ac4b95a87c4bfa32490ec8c18d5fb60c9caa0dd2b6fe116f,docker.io/fluent/fluent-bit:2.1.4,10.0.1.101:10250,kubelet,/metrics/cadvisor,3ad61521e967f900ac4b95a87c4bfa32490ec8c18d5fb60c9caa0dd2b6fe116f,logging,worker-nbg1-2,apps-logging-fluentbit-vb5rx,kube-prometheus-stack-kubelet,7567.220629
container_cpu_usage_seconds_total,fluent-bit,total,https-metrics,/kubepods/burstable/pod29421749-6678-4d24-9899-db3236b7ef87/cad74bb91cbc453d99d49513dddb30c032c4534dccc48f19af16380771eccdff,docker.io/fluent/fluent-bit:2.1.4,10.0.1.50:10250,kubelet,/metrics/cadvisor,cad74bb91cbc453d99d49513dddb30c032c4534dccc48f19af16380771eccdff,logging,controlplane-nbg1-1,apps-logging-fluentbit-76kmc,kube-prometheus-stack-kubelet,2320.980463
container_cpu_usage_seconds_total,fluent-bit,total,https-metrics,/kubepods/burstable/pod9421b13d-0f2c-44cc-a0a4-9f6fcb55b3a8/3742bf38f49011e6dea881595092ba30a5ba69adfc7aa82ad5e7fe852e3f4156,docker.io/fluent/fluent-bit:2.1.4,10.0.1.100:10250,kubelet,/metrics/cadvisor,3742bf38f49011e6dea881595092ba30a5ba69adfc7aa82ad5e7fe852e3f4156,logging,worker-nbg1-1,apps-logging-fluentbit-s5xmm,kube-prometheus-stack-kubelet,6948.488747
container_cpu_usage_seconds_total,fluentd,total,https-metrics,/kubepods/burstable/pod9dd17ead-ce23-4b4f-9cd9-98f77a88a26a/795cb01fb9b2567b66567a514b29872a3e6417de5d5f3b7b5fd759003a13ab33,ghcr.io/kube-logging/fluentd:v1.15-ruby3,10.0.1.101:10250,kubelet,/metrics/cadvisor,795cb01fb9b2567b66567a514b29872a3e6417de5d5f3b7b5fd759003a13ab33,logging,worker-nbg1-2,apps-logging-fluentd-0,kube-prometheus-stack-kubelet,921976.891555
container_cpu_usage_seconds_total,grafana,total,https-metrics,/kubepods/besteffort/podd9e0431f-259e-475d-ac33-d76663d307a1/5bbc7a3ff81af35857a264d8afd45f56b720b1518e86e47993d8c71941e94891,docker.io/grafana/grafana:9.5.2,10.0.1.50:10250,kubelet,/metrics/cadvisor,5bbc7a3ff81af35857a264d8afd45f56b720b1518e86e47993d8c71941e94891,monitoring,controlplane-nbg1-1,kube-prometheus-stack-grafana-6b47849ddb-d5r4r,kube-prometheus-stack-kubelet,6152.524585
container_cpu_usage_seconds_total,grafana-sc-dashboard,total,https-metrics,/kubepods/besteffort/podd9e0431f-259e-475d-ac33-d76663d307a1/532dcfa4267d4a5960c187eeb53de7894d3c9a4b94f0420c1aa5a8e7bb3d0e35,quay.io/kiwigrid/k8s-sidecar:1.22.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,532dcfa4267d4a5960c187eeb53de7894d3c9a4b94f0420c1aa5a8e7bb3d0e35,monitoring,controlplane-nbg1-1,kube-prometheus-stack-grafana-6b47849ddb-d5r4r,kube-prometheus-stack-kubelet,2635.556217
container_cpu_usage_seconds_total,grafana-sc-datasources,total,https-metrics,/kubepods/besteffort/podd9e0431f-259e-475d-ac33-d76663d307a1/36cdfdd8a6e9958ca8efb6c5592c0975a242f77348ef5a3e9586416938433ab6,quay.io/kiwigrid/k8s-sidecar:1.22.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,36cdfdd8a6e9958ca8efb6c5592c0975a242f77348ef5a3e9586416938433ab6,monitoring,controlplane-nbg1-1,kube-prometheus-stack-grafana-6b47849ddb-d5r4r,kube-prometheus-stack-kubelet,424.944125
container_cpu_usage_seconds_total,hcloud-cloud-controller-manager,total,https-metrics,/kubepods/burstable/pod4ec1d904-a9ef-462f-910c-9108e62a4deb/c47383c675a3187e18336a34b1ab7efcbd217b4706698bc31f2ebb0c875a650f,docker.io/hetznercloud/hcloud-cloud-controller-manager:v1.15.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,c47383c675a3187e18336a34b1ab7efcbd217b4706698bc31f2ebb0c875a650f,kube-system,controlplane-nbg1-1,hcloud-cloud-controller-manager-69c646bcb4-f42gx,kube-prometheus-stack-kubelet,3352.444236
container_cpu_usage_seconds_total,hcloud-csi-driver,total,https-metrics,/kubepods/besteffort/pod1cc50115-90d6-4d2f-aaef-9b29fb796c0e/2c170deebe1e30341215ed6725aa463024b5f7b22f94add9da89bfffbfdc9603,docker.io/hetznercloud/hcloud-csi-driver:v2.3.2,10.0.1.101:10250,kubelet,/metrics/cadvisor,2c170deebe1e30341215ed6725aa463024b5f7b22f94add9da89bfffbfdc9603,kube-system,worker-nbg1-2,hcloud-csi-node-79k96,kube-prometheus-stack-kubelet,6051.648971
container_cpu_usage_seconds_total,hcloud-csi-driver,total,https-metrics,/kubepods/besteffort/pod6a5c1806-a3d2-4265-9044-f3380e288a68/438cec031edc1f1df8daf27f0bf8e4aa73b41a3839f83d040147c0efed80df4a,docker.io/hetznercloud/hcloud-csi-driver:v2.3.2,10.0.1.50:10250,kubelet,/metrics/cadvisor,438cec031edc1f1df8daf27f0bf8e4aa73b41a3839f83d040147c0efed80df4a,kube-system,controlplane-nbg1-1,hcloud-csi-node-lvhlt,kube-prometheus-stack-kubelet,1330.766828
container_cpu_usage_seconds_total,hcloud-csi-driver,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/def13c4760e38e1f550125df8579418c50c6dbe2eb62694fb8f240423111d96c,docker.io/hetznercloud/hcloud-csi-driver:v2.3.2,10.0.1.50:10250,kubelet,/metrics/cadvisor,def13c4760e38e1f550125df8579418c50c6dbe2eb62694fb8f240423111d96c,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,1397.669715
container_cpu_usage_seconds_total,hcloud-csi-driver,total,https-metrics,/kubepods/besteffort/podf8a16034-11f7-4893-8011-44bd53f344df/7399ceadfebc0573bb6fcbe63fdf32e7a22bccbaee3653d09dc69f5369e59297,docker.io/hetznercloud/hcloud-csi-driver:v2.3.2,10.0.1.100:10250,kubelet,/metrics/cadvisor,7399ceadfebc0573bb6fcbe63fdf32e7a22bccbaee3653d09dc69f5369e59297,kube-system,worker-nbg1-1,hcloud-csi-node-8xhhp,kube-prometheus-stack-kubelet,7665.159111
container_cpu_usage_seconds_total,kibana,total,https-metrics,/kubepods/podc15452d8-7c1d-46cd-b076-ab2ec9a18d23/fc5fece3493056b634f59c0bf1c68186e0d64361d4e1ea0333d27470796e981a,docker.elastic.co/kibana/kibana:8.7.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,fc5fece3493056b634f59c0bf1c68186e0d64361d4e1ea0333d27470796e981a,elastic,controlplane-nbg1-1,kibana-kb-6644dcd7b6-v8d4m,kube-prometheus-stack-kubelet,42752.794901
container_cpu_usage_seconds_total,kube-apiserver,total,https-metrics,/kubepods/burstable/pod23507352578ce140fcbdda82dbb242fc/931ac2d41e4c31b0677024174d3606bb44ac15a74e1393e9ee86d42e114a1bff,registry.k8s.io/kube-apiserver:v1.27.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,931ac2d41e4c31b0677024174d3606bb44ac15a74e1393e9ee86d42e114a1bff,kube-system,controlplane-nbg1-1,kube-apiserver-controlplane-nbg1-1,kube-prometheus-stack-kubelet,224636.661631
container_cpu_usage_seconds_total,kube-controller-manager,total,https-metrics,/kubepods/burstable/pod3e6d7394140c54089e26188a273ef148/787ea90889a7772ad377ff47db78e8a0edd534c0a4ad42f1e0dff4b8cb9b2f86,registry.k8s.io/kube-controller-manager:v1.27.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,787ea90889a7772ad377ff47db78e8a0edd534c0a4ad42f1e0dff4b8cb9b2f86,kube-system,controlplane-nbg1-1,kube-controller-manager-controlplane-nbg1-1,kube-prometheus-stack-kubelet,33114.083606
container_cpu_usage_seconds_total,kube-flannel,total,https-metrics,/kubepods/burstable/pod5f39c2c6-f9df-4d9a-8b78-327f558d31df/c6f559497d466c8973b5a2c3cbafd30e1dac24965d2b28bc77239357b2c79663,ghcr.io/siderolabs/flannel:v0.21.4,10.0.1.101:10250,kubelet,/metrics/cadvisor,c6f559497d466c8973b5a2c3cbafd30e1dac24965d2b28bc77239357b2c79663,kube-system,worker-nbg1-2,kube-flannel-gpvbr,kube-prometheus-stack-kubelet,80976.099877
container_cpu_usage_seconds_total,kube-flannel,total,https-metrics,/kubepods/burstable/poda7539910-7e52-4d26-a9b5-178436a8aeb3/e61801cbcb657471ab99f078c71f4d3f3a19d358fb7ba25ba3dc8ddfab4cae64,ghcr.io/siderolabs/flannel:v0.21.4,10.0.1.50:10250,kubelet,/metrics/cadvisor,e61801cbcb657471ab99f078c71f4d3f3a19d358fb7ba25ba3dc8ddfab4cae64,kube-system,controlplane-nbg1-1,kube-flannel-qs259,kube-prometheus-stack-kubelet,22869.960473
container_cpu_usage_seconds_total,kube-flannel,total,https-metrics,/kubepods/burstable/podea0de412-1a10-4ed2-a970-95703f4eb77a/301d8117e7a814394d6f19822ab190678afe7d5d067a1109241e54bee52158ad,ghcr.io/siderolabs/flannel:v0.21.4,10.0.1.100:10250,kubelet,/metrics/cadvisor,301d8117e7a814394d6f19822ab190678afe7d5d067a1109241e54bee52158ad,kube-system,worker-nbg1-1,kube-flannel-lgxb6,kube-prometheus-stack-kubelet,111209.405464
container_cpu_usage_seconds_total,kube-prometheus-stack,total,https-metrics,/kubepods/besteffort/poda5dc1882-771f-4696-9f70-9cef7472eef4/d23ee654191651fa04ab99e979dff383209d114d674837c966341a7b5db62b7e,quay.io/prometheus-operator/prometheus-operator:v0.65.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,d23ee654191651fa04ab99e979dff383209d114d674837c966341a7b5db62b7e,monitoring,controlplane-nbg1-1,kube-prometheus-stack-operator-6cbc867d96-pzhff,kube-prometheus-stack-kubelet,1101.695427
container_cpu_usage_seconds_total,kube-proxy,total,https-metrics,/kubepods/besteffort/pod37e4deef-3281-4134-8ef2-f370cdb1f1aa/13d2f8ef7a757305952a597f8186725bae1b42fc613fea440d88abfa59840c2d,registry.k8s.io/kube-proxy:v1.27.0-rc.1,10.0.1.101:10250,kubelet,/metrics/cadvisor,13d2f8ef7a757305952a597f8186725bae1b42fc613fea440d88abfa59840c2d,kube-system,worker-nbg1-2,kube-proxy-txs8b,kube-prometheus-stack-kubelet,2436.294925
container_cpu_usage_seconds_total,kube-proxy,total,https-metrics,/kubepods/besteffort/pode47cea88-5b6c-40e2-bf7a-120f0511ce1c/9983f5d8ce6a10bfc154d95d8ccaf23b2b5e48b5cefbe590e5db2d7a9578e037,registry.k8s.io/kube-proxy:v1.27.0-rc.1,10.0.1.100:10250,kubelet,/metrics/cadvisor,9983f5d8ce6a10bfc154d95d8ccaf23b2b5e48b5cefbe590e5db2d7a9578e037,kube-system,worker-nbg1-1,kube-proxy-kpbbm,kube-prometheus-stack-kubelet,3322.624514
